mz,rt,group,CMP,intensity,annotation,H1,H2,H3a_rep1,H3a_rep2,H3a_rep3,H3b,H4_1,H4_2,H4_3,H5_rep1,H5_rep2,N_rep1,N_rep2,N_rep3,O1a,O1b,O2,O3_rep1,O3_rep2,O3_rep3,O4,P1a,P1b,P2a,P2b_rep1,P2b_rep2,P2b_rep3,P2c,P3,P4a,P4b,P5,P6,QC_rep1,QC_rep2,QC_rep3,QC_rep4,V1a,V1b,V2,V3,V5,neutral_mass,cmp_ppm,size,intensity_rel,isogroup,isonr,charge,adduct_ion,ppm
134.8939819,707,M135_R707_141,CMP1737,11308,none,6305,7797,0,0,0,6685,6065,6391,0,6728,6715,0,0,0,9551,7848,0,7298,9608,0,0,6743,9565,0,0,0,0,0,6691,5569,0,7927,0,0,6918,5846,6189,9101,7732,0,0,7290,560.3427,NA,2,38.77751262,NA,NA,NA,NA,NA
134.893986,847,M135_R847_142,NA,0,none,6190,9776,0,0,0,6108,6349,7284,0,0,7571,6534,5759,6569,8621,7515,7367,7746,8808,0,0,7055,0,0,0,0,0,0,6161,6505,0,5806,0,0,7118,6350,0,6568,6413,0,0,8833,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.8940201,1326,M135_R1326_143,CMP1138,78664,none,36294,48018,0,0,0,0,0,0,0,24833,46999,45927,0,33830,59015,48217,44972,55156,27963,35605,32016,35481,45583,24363,28329,47541,39458,0,37063,35796,34510,49543,29928,66621,23632,37049,18383,0,32760,47694,37294,45927,177.9226,79.81,3,100,NA,NA,NA,[M-H-COCH2]-,79.80826056
134.9190369,1329,M135_R1329_144,NA,0,none,0,6669,0,0,0,0,0,7183,7816,0,6852,7618,7652,6463,9320,5531,0,0,0,0,0,0,7305,0,0,6423,6566,0,0,0,0,0,0,0,0,0,0,6252,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135.0454102,247,M135_R247_145,NA,0,none,45718,14570,27065,33639,36138,14699,28235,25018,18599,0,0,0,11416,13847,17947,39570,173752,37052,45383,46301,33282,17207,20461,12554,19822,15452,18791,7493,24587,20195,0,33016,22396,13767,24116,31606,30282,26449,0,17641,61491,63914,NA,NA,NA,NA,NA,NA,NA,NA,NA
135.0450134,52,M135_R52_146,NA,0,none,0,0,0,0,0,0,7364,16423,9192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10132,0,0,0,0,0,0,0,0,6948,0,0,12793,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.0157903,250,M136_R250_147,NA,0,none,16945,0,9362,12597,12601,7807,10757,7729,8643,0,0,0,0,0,0,9612,10979,0,0,0,0,0,0,7793,12445,10242,12925,0,11115,7954,7420,0,7670,0,0,7630,6222,0,0,0,27530,21382,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.0399933,193,M136_R193_148,NA,0,none,6356,0,0,7229,8255,0,0,0,0,0,0,0,0,0,0,0,14125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15989,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.0522461,484,M136_R484_149,NA,0,none,0,0,0,5522,6635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.8912117,1157,M137_R1157_150,NA,0,none,0,9648,0,0,0,0,0,9096,9303,0,10539,13270,12608,0,11099,0,6041,0,0,0,14530,0,0,0,0,0,0,0,0,0,7927,0,0,7205,13861,6533,0,11191,0,12023,0,6282,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.8912811,1326,M137_R1326_151,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15567,0,0,0,0,0,0,15241,0,0,0,0,16251,0,0,23633,0,0,0,0,0,0,21104,0,15553,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.0328751,69,M137_R69_152,CMP1649,146215,none,293817,108060,55287,72015,77584,198740,34312,34145,18542,48733,20050,79467,155058,155148,108285,295062,134433,83414,96888,92501,50102,113440,89920,147869,84663,68138,87627,80188,201023,246642,75543,179476,15330,69297,102647,121612,120515,53358,49903,161370,73397,98975,138.0402,NA,2,100,1,0,1,[M-H]-,NA
137.0235748,167,M137_R167_153,CMP1655,70922,none,63299,6037,42550,49535,52402,15489,46065,42217,26259,0,0,0,91985,11731,8127,45060,126924,164438,41526,43371,28167,10546,8718,44291,24904,0,25743,16380,46488,31293,0,10182,37903,16926,33825,39775,34246,12332,16269,21483,160889,128352,138.0309,NA,2,100,NA,NA,NA,[M-H]-,NA
137.0595776,494,M137_R494_155,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.1282876,51,M137_R51_156,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9550,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.0195236,326,M138_R326_157,CMP463,278153,none,142950,28560,615656,680580,701859,166725,8770,5768,0,7152,0,0,12667,15753,128092,432361,76541,79375,92022,84760,46892,181364,76097,40630,89883,65420,83382,37205,48304,29241,11740,27323,388054,58382,92854,106475,100320,63987,51292,98391,168727,87151,139.0268,30,6,100,1,0,1,[M-H]-,NA
138.0274065,69,M138_R69_158,NA,0,none,6457,0,0,10378,10856,5632,0,0,0,0,0,0,0,0,8979,10073,7504,6531,6897,7765,0,10735,0,9047,0,0,0,0,13325,0,0,18719,10590,0,7862,8912,8237,0,0,0,10961,9006,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.0386869,69,M138_R69_159,NA,0,none,18824,12570,0,0,0,12568,0,0,0,0,0,0,0,0,0,18430,0,0,0,0,0,0,0,0,0,0,0,0,0,15283,0,10729,0,0,0,0,0,0,0,9816,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.0721283,323,M138_R323_160,NA,0,none,0,0,12649,0,15663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.1136932,324,M138_R324_161,NA,0,none,0,0,0,21728,24223,0,0,0,0,0,0,0,0,0,0,12323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9946,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.2056122,323,M138_R323_162,NA,0,none,0,0,7253,9350,10387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139.0220642,325,M139_R325_163,NA,0,none,8617,0,40442,46749,48159,9664,0,0,0,0,0,0,0,0,7929,26556,0,0,0,0,0,10262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5834,9644,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.0453291,658,M141_R658_164,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10826,7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.0916901,168,M141_R168_165,CMP1153,23664,none,9911,0,14845,19762,19896,25699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43652,13205,142.099,NA,3,100,NA,NA,NA,[M-H]-,NA
141.0917664,53,M141_R53_166,CMP557,6463,none,0,0,0,9350,10729,10994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6162,200.0946,70.6,5,92.92950369,NA,NA,NA,[M-H-C2H2O2]-,70.5990039
141.1282654,408,M141_R408_167,NA,0,none,0,0,8004,10475,12775,17808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8644,0,0,0,0,0,0,0,9414,19803,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.9897461,339,M143_R339_169,CMP1365,8905,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6863,0,0,0,0,306.1467,1.39,3,54.39083956,NA,NA,NA,NA,NA
143.0711273,84,M143_R84_171,NA,0,none,6787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13356,11830,14875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.1075897,487,M143_R487_172,NA,0,none,0,0,0,0,0,0,20346,14848,12404,31019,13372,13237,24783,34791,0,6577,0,0,0,0,0,0,0,0,0,0,0,0,9268,0,0,11389,0,0,9152,11563,10247,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.1070251,364,M143_R364_173,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11173,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.1078644,284,M143_R284_174,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52064,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.0447491,306,M144_R306_175,CMP3,59234,none,59499,11752,22667,30862,31155,31954,34903,19255,16768,33513,10464,50770,133825,184393,34387,73510,30507,14045,14119,16652,17141,21150,13264,21839,15784,11518,14237,9710,38613,31150,6647,35707,36905,19400,32761,39282,38799,5689,8896,13877,32871,19049,565.4207,1.12,34,5.683408131,NA,NA,NA,NA,NA
144.0450273,160,M144_R160_176,CMP1656,27270,none,30678,6255,29001,37201,45130,16703,0,0,0,8621,0,0,7186,9746,16769,32308,15994,0,0,0,0,12206,6046,17396,13265,10342,12203,8294,12915,6816,0,0,25369,8013,12775,19438,16844,6983,7316,15176,25206,118745,180.0774,83.28,2,100,NA,NA,NA,[M-H-NH3-H2O]-,83.28248777
144.0661774,51,M144_R51_177,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6262,7929,7674,7744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.9641876,51,M145_R51_178,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58374,0,41013,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.0300903,642,M145_R642_180,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9673,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.0473022,306,M145_R306_181,CMP2052,4663,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.053,NA,2,81.3081498,NA,NA,NA,NA,NA
145.0496979,52,M145_R52_182,CMP1641,70468,none,38878,31685,52646,28328,57142,88030,6605,6372,0,12131,8010,0,0,0,28247,75103,173855,76894,91258,94626,91060,34540,12787,41825,65806,36471,56914,28764,21624,10765,10090,0,20923,31169,55065,62114,55600,46477,52341,98847,34271,46444,220.094,1.7,2,100,NA,NA,NA,[M-H-C2H4-HCOOH]-,1.69857057
145.0499878,855,M145_R855_183,NA,0,none,237439,16876,0,8248,8211,19837,8840,6121,0,0,0,0,0,0,166196,107526,34616,49678,67975,70570,32803,42350,6926,22770,42594,35424,41328,41870,35918,12886,0,13392,0,15273,38207,41905,59560,15466,25801,32353,6576,23928,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.0864361,186,M145_R186_184,CMP2088,74277,none,33290,20855,34432,43755,112496,29433,10906,8458,0,6481,0,0,0,0,0,18145,21750,15985,19261,18541,9367,12406,9157,40402,22812,13722,35721,10505,25878,48420,15255,40363,129815,16922,32907,34380,31438,51364,16387,11378,119865,257881,146.0937,NA,2,100,NA,NA,NA,[M-H]-,NA
146.0249674,226,M146_R226_185,CMP2089,182411,none,311027,59263,144489,155417,170430,60581,247046,208767,173371,194258,63717,0,16081,18126,200006,220452,155423,110069,138467,132505,127340,158745,81906,161393,123450,95217,0,82711,130324,119367,48368,129765,141116,75277,114873,134232,143946,136931,203457,42273,313458,120259,147.0322,NA,2,100,1,0,1,[M-H]-,NA
146.0528488,859,M146_R859_186,NA,0,none,14512,0,0,0,0,0,0,0,0,0,0,0,0,0,9834,6581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.053009,52,M146_R52_187,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.0895538,189,M146_R189_188,CMP2086,10057,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8696,0,0,0,0,0,0,0,7746,17785,147.0968,NA,2,100,NA,NA,NA,[M-H]-,NA
146.9664154,48,M147_R48_189,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30543,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.0268631,226,M147_R226_190,CMP2089,15242,none,21156,0,11961,12316,13581,0,20734,16557,14380,14434,0,0,0,0,16534,17412,12485,7510,10711,10965,10126,12560,0,12759,9681,0,9386,0,10743,0,0,9892,11235,0,8743,0,10837,10261,17054,0,24816,9560,147.0322,NA,2,8.355823794,1,1,1,NA,NA
147.0441029,290,M147_R290_191,NA,0,none,30641,0,10052,13153,15014,0,46347,41686,23869,0,0,0,0,0,0,12486,47476,6914,8344,8176,8070,8370,0,0,0,0,0,0,15290,0,0,0,8848,0,12910,15696,17248,0,0,0,18509,33802,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.0653305,51,M147_R51_192,NA,0,none,0,7351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.0484772,293,M148_R293_193,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6089,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.951889,51,M149_R51_194,NA,0,none,0,0,0,0,0,0,0,0,0,11365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149.02384,847,M149_R847_195,NA,0,none,10244,0,6742,7327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149.0238647,193,M149_R193_196,NA,0,none,0,0,7794,0,10346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149.0473175,133,M149_R133_197,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149.0595703,328,M149_R328_198,CMP938,4510,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6858,281.1694,53.06,4,30.71427035,NA,NA,NA,[M-H-C6H13NO2]-,53.05879224
150.0010376,353,M150_R353_199,CMP1337,165049,none,143843,54645,25166,24262,29876,38908,11720,9385,0,6719,0,27157,58604,94598,53059,108974,180999,277578,306195,299253,199752,114999,31326,67274,108881,72489,93612,58238,110791,66525,39403,36360,371143,47406,71466,87930,86656,66051,59954,81703,72663,88421,151.0083,NA,3,100,1,0,1,[M-H]-,NA
150.0311432,205,M150_R205_200,NA,0,none,0,0,0,7442,7782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15622,19304,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.0558929,131,M150_R131_201,CMP564,328115,Acetaminophen,0,0,0,0,0,11837,0,0,0,8052,13505,7456,11648,20597,9309,775457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31668,54029,70252,63867,0,0,0,0,0,151.0632,499990.53,5,100,1,0,1,[M-H]-,NA
150.0563049,275,M150_R275_202,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.1116363,133,M150_R133_204,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.1542999,126,M150_R126_205,CMP1147,18733,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0662,42.81,3,36.87641432,NA,NA,NA,NA,NA
150.249649,133,M150_R133_206,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.0035858,353,M151_R353_207,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7709,13573,0,23093,22762,14746,8373,0,0,0,0,0,0,7995,0,0,0,27938,0,0,0,0,0,0,0,0,6326,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.0383224,299,M151_R299_208,NA,0,none,7883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23344,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.0388826,150,M151_R150_209,NA,0,none,14237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23492,43191,10472,12126,12565,10928,0,0,0,0,0,0,0,7071,0,0,0,7591,0,0,6657,6058,0,0,9044,11718,9309,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.0392151,847,M151_R847_210,CMP265,41009,none,64957,6633,42596,45075,51466,32815,78530,18291,28875,18044,11953,0,0,0,7593,9010,36983,41752,60721,57983,72182,0,0,0,0,0,0,0,48040,0,8865,0,0,0,9599,13539,25361,0,0,31289,32261,11842,196.0372,5.54,8,6.565949894,NA,NA,NA,[M-H-CO2]-,5.535199753
151.0398865,298,M151_R298_211,CMP2040,364403,none,92756,670498,66309,78104,8798,56900,9147,5875,7211,18988,7688,26804,68035,93175,6399,13935,49568,59330,52992,68299,49083,66080,9214,101269,125260,96895,119300,59841,19310,14549,18850,582167,56760,74036,22915,27012,25354,30679,59389,15153,5376,362962,152.0472,NA,2,100,NA,NA,NA,[M-H]-,NA
151.0589287,125,M151_R125_212,CMP1147,50799,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0662,42.81,3,100,NA,NA,NA,[M-H]-,NA
151.0761032,616,M151_R616_213,NA,0,none,0,0,6687,0,8039,0,8727,7758,8675,0,0,0,0,0,0,0,7668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.0865448,244,M151_R244_214,CMP957,15584,none,0,0,0,0,0,0,0,0,0,0,0,0,16076,21920,0,0,0,0,0,0,0,0,0,7492,19804,0,17620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.3019,34.08,4,65.35970026,NA,NA,NA,NA,NA
151.0939026,334,M151_R334_215,CMP2031,14659,none,0,12639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9455,0,0,0,0,0,0,0,0,17180,0,152.1012,NA,2,100,NA,NA,NA,[M-H]-,NA
151.1392059,330,M151_R330_216,NA,0,none,0,21391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18017,0,0,0,0,0,0,0,0,26788,8352,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.2350464,326,M151_R326_217,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.9983673,352,M152_R352_218,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6413,0,10862,0,11543,7988,0,0,0,0,0,0,0,0,0,0,0,15515,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.0114975,53,M152_R53_219,CMP35,17557,none,8455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8471,0,0,0,0,0,0,0,0,14805,0,0,25848,13273,324.1562,3.98,15,100,NA,NA,NA,NA,NA
152.034337,427,M152_R427_220,CMP227,399079,none,21854,0,634508,701428,695496,30103,0,0,0,0,0,0,0,0,16037,50336,15106,0,8332,8240,0,8311,0,9196,22134,16442,22687,10207,8318,0,0,0,59837,16579,29453,32501,33056,0,0,6439,42431,11582,153.0416,NA,8,100,NA,NA,NA,[M-H]-,NA
152.0357773,195,M152_R195_221,NA,0,none,6712,13858,5619,7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116383,67214,113505,0,0,0,0,0,0,0,0,0,0,0,0,0,6698,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.0435547,332,M152_R332_222,CMP2030,41954,none,7001,56565,0,6509,7542,0,0,0,0,0,0,0,0,0,13475,30922,0,0,0,0,0,0,0,7685,9717,7701,9137,0,0,15654,0,48035,20597,0,10386,11294,11571,0,0,0,70617,0,153.0508,NA,2,100,NA,NA,NA,[M-H]-,NA
152.0904694,428,M152_R428_224,NA,0,none,0,0,11315,13819,14604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.133728,414,M152_R414_225,NA,0,none,0,0,8072,21630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.2303314,428,M152_R428_226,NA,0,none,0,0,0,8385,8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.0058746,347,M153_R347_227,NA,0,none,0,0,11646,10693,13848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.0176544,427,M153_R427_228,NA,0,none,11679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.0183105,228,M153_R228_229,CMP1382,13848,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0256,NA,3,100,NA,NA,NA,[M-H]-,NA
153.0181234,52,M153_R52_230,NA,0,none,0,0,9493,8825,10048,0,0,0,0,0,0,0,0,0,0,0,11013,0,0,0,0,0,0,0,9595,8231,9814,0,0,0,0,0,0,0,0,0,0,5954,0,0,14573,7610,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.030812,246,M153_R246_231,NA,0,none,7045,0,6109,6770,7361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200,6704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.0382385,414,M153_R414_232,NA,0,none,0,0,46857,52683,27657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.0459137,326,M153_R326_233,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6394,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.0913391,236,M153_R236_235,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7454,7972,8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.0911255,427,M153_R427_236,CMP1310,12195,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11662,12855,14050,15584,0,0,0,0,0,9197,0,0,0,0,0,0,0,0,0,473.2624,42.44,3,77.24245223,NA,NA,NA,NA,NA
154.0142044,251,M154_R251_237,CMP1380,20869,none,0,0,23934,32769,32787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9055,0,244.0968,57.01,3,100,NA,NA,NA,[M-H-C4H6-NH3-H2O]-,57.00532402
154.0861816,208,M154_R208_238,NA,0,none,0,0,0,8182,9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.0713032,234,M155_R234_239,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8578,8750,9395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
